url,inbound_internal_link_count,outbound_internal_link_count,unique_source_pages,click_depth_from_homepage,reachable_from_homepage,in_degree,out_degree,weak_component_id,component_size,pagerank,topic_cluster,links_from_hubs,links_from_observed_high_traffic_pages,anchor_text_distribution,orphan_status,near_orphan_status,dead_end_status,observed_28d_visitors,observed_high_traffic,link_evidence
https://www.suvroghosh.in/blog/career/the-new-mantra,14,61,11,3,true,11,21,component-001,935,0.0003220888,category:career,5,0,"the new mantra essays 1 jul 2026 (4) | article career the new mantra 1 jul 2026 (2) | ← newer post the new mantra career · 1 jul 2026 (1) | article career the new mantra a programmer in calcutta watches ai coding tools move from autocomplete to agency, and tries to understand what remains of craft when the machine can write the code. 1 jul 2026 (1) | career the new mantra shared topics: file (1) | career the new mantra shared topics: patch (1) | career the new mantra shared topics: tests · code (1) | career the new mantra shared topics: tools · agent (1) | diff (1) | older post → the new mantra career · 1 jul 2026 (1)",linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/climate,1,49,1,3,true,1,15,component-001,935,0.0002183233,writing,0,0,climate (1),near_orphan,true,false,,false,rendered_dom
https://www.suvroghosh.in/blog/computer-science/algorithmic-complexity-in-the-age-of-ai,8,61,8,3,true,8,21,component-001,935,0.0003273287,category:computer-science,4,1,"the bouncer, the clock, and big o science & systems 21 jul 2026 (4) | ← newer post the bouncer, the clock, and big o computer science · 21 jul 2026 (1) | computer science the bouncer, the clock, and big o shared topics: algorithms (1) | computer science the bouncer, the clock, and big o shared topics: complexity (1) | older post → the bouncer, the clock, and big o computer science · 21 jul 2026 (1)",linked,false,false,10,true,rendered_dom
https://www.suvroghosh.in/blog/culture/facial-pleasure-receipts-and-modern-euphemism,7,65,7,3,true,7,25,component-001,935,0.0002552388,category:culture,4,0,facial pleasure receipts essays 27 apr 2026 (4) | ← newer post facial pleasure receipts culture · 27 apr 2026 (1) | culture facial pleasure receipts shared topics: smile (1) | older post → facial pleasure receipts culture · 27 apr 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/culture/the-geometry-of-absence,8,61,8,3,true,8,21,component-001,935,0.0002729464,category:culture,4,0,the geometry of absence essays 28 jun 2026 (4) | culture the geometry of absence shared topics: social (2) | ← newer post the geometry of absence culture · 28 jun 2026 (1) | older post → the geometry of absence culture · 28 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/culture/the-weight-of-pages,11,62,11,3,true,11,22,component-001,935,0.0003629132,category:culture,5,0,the weight of pages essays 27 jun 2026 (5) | culture the weight of pages shared topics: book · books (2) | ← newer post the weight of pages culture · 27 jun 2026 (1) | culture the weight of pages shared topics: read · books (1) | culture the weight of pages shared topics: remember · book (1) | older post → the weight of pages culture · 27 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/culture/when-variety-starts-wearing-the-same-shirt,12,62,12,3,true,12,22,component-001,935,0.0003096604,category:culture,5,0,when variety starts wearing the same shirt essays 5 jun 2026 (5) | culture when variety starts wearing the same shirt shared topics: learn · ai (2) | ← newer post when variety starts wearing the same shirt culture · 5 jun 2026 (1) | culture when variety starts wearing the same shirt shared topics: english · ai (1) | culture when variety starts wearing the same shirt shared topics: imitate · ai (1) | culture when variety starts wearing the same shirt shared topics: media · social media (1) | older post → when variety starts wearing the same shirt culture · 5 jun 2026 (1),linked,false,false,1,false,rendered_dom
https://www.suvroghosh.in/blog/economics/kenneth-arrow-medical-care,12,63,12,3,true,12,23,component-001,935,0.0004733979,category:economics,6,0,"kenneth arrow in the waiting room essays 24 jun 2026 (6) | kenneth arrow, medical uncertainty, and the false dream of healthcare as a normal market (3) | ← newer post kenneth arrow in the waiting room economics · 24 jun 2026 (1) | economics kenneth arrow in the waiting room shared topics: united states (1) | older post → kenneth arrow in the waiting room economics · 24 jun 2026 (1)",linked,false,false,8,false,rendered_dom
https://www.suvroghosh.in/blog/economy/k-shaped-economies-us-india-rich-richer-middle-class-poor-shrink,11,63,11,3,true,11,23,component-001,935,0.000299918,category:economy,6,0,"the k-shaped economy is a forked road, and most of us are on the wrong fork essays 2 jun 2026 (6) | ← newer post the k-shaped economy is a forked road, and most of us are on the wrong fork economy · 2 jun 2026 (1) | economy the k-shaped economy is a forked road, and most of us are on the wrong fork shared topics: class · middle class (1) | economy the k-shaped economy is a forked road, and most of us are on the wrong fork shared topics: economy (1) | economy the k-shaped economy is a forked road, and most of us are on the wrong fork shared topics: india (1) | older post → the k-shaped economy is a forked road, and most of us are on the wrong fork economy · 2 jun 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/education/english-is-not-a-subject-it-is-a-passport,12,63,12,3,true,12,23,component-001,935,0.0003015097,category:education,6,0,english is not a subject. it is a passport. essays 4 jun 2026 (6) | education english is not a subject. it is a passport. shared topics: write · writing (2) | ← newer post english is not a subject. it is a passport. education · 4 jun 2026 (1) | education english is not a subject. it is a passport. shared topics: english · ai (1) | education english is not a subject. it is a passport. shared topics: language · ai (1) | older post → english is not a subject. it is a passport. education · 4 jun 2026 (1),linked,false,false,5,false,rendered_dom
https://www.suvroghosh.in/blog/engineering-blog,2,50,2,3,true,2,16,component-001,935,0.0002275158,writing,0,1,engineering blog (2),linked,false,false,3,false,rendered_dom
https://www.suvroghosh.in/blog/engineering-blog/mojo-the-python-killer,7,59,7,3,true,7,19,component-001,935,0.0002631901,category:engineering-blog,4,0,mojo: the python killer? ai & technology 12 jul 2026 (4) | ← newer post mojo: the python killer? engineering blog · 12 jul 2026 (1) | engineering blog mojo: the python killer? more in engineering blog (1) | older post → mojo: the python killer? engineering blog · 12 jul 2026 (1),linked,false,false,9,true,rendered_dom
https://www.suvroghosh.in/blog/essay?page=2,4,64,2,3,true,2,28,component-001,935,0.0002263034,writing,2,0,2 (2) | ← previous (1) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay?page=3,3,58,2,3,true,2,23,component-001,935,0.0002248632,writing,2,0,3 (2) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/arachnoid-in-the-boondocks,8,61,8,3,true,8,21,component-001,935,0.0002801568,category:essay,4,0,the arachnoid in the boondocks essays 13 jul 2026 (4) | ← newer post the arachnoid in the boondocks essay · 13 jul 2026 (1) | essay the arachnoid in the boondocks more in essay (1) | essay the arachnoid in the boondocks shared topics: fungal (1) | older post → the arachnoid in the boondocks essay · 13 jul 2026 (1),linked,false,false,8,false,rendered_dom
https://www.suvroghosh.in/blog/essay/flood_of_kakistocracy,10,62,10,3,true,10,22,component-001,935,0.0002891235,category:essay,5,1,the consommé of governance essays 10 jul 2026 (5) | ← newer post the consommé of governance essay · 10 jul 2026 (1) | essay the consommé of governance shared topics: artificial intelligence (1) | essay the consommé of governance shared topics: particulate (1) | essay the consommé of governance shared topics: rickshaw-wallah (1) | older post → the consommé of governance essay · 10 jul 2026 (1),linked,false,false,3,false,rendered_dom
https://www.suvroghosh.in/blog/essay/lumpy-edge-of-bijon-setu,11,61,9,3,true,9,20,component-001,935,0.0004770337,category:essay,5,0,"the lumpy edge of bijon setu essays 25 jul 2026 (4) | article essay the lumpy edge of bijon setu updated 25 jul 2026 (2) | ← newer post the lumpy edge of bijon setu essay · 25 jul 2026 (1) | article essay the lumpy edge of bijon setu a darkly comic monologue tracing childhood memories of bijon setu and south sinthee through the noise, decay, and absurdity of present-day calcutta. updated 25 jul 2026 (1) | essay the lumpy edge of bijon setu shared topics: sinthee · south sinthee (1) | essay the lumpy edge of bijon setu shared topics: south sinthee (1) | older post → the lumpy edge of bijon setu essay · 25 jul 2026 (1)",linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/essay/reading-is-not-homework-it-is-how-the-mind-keeps-change,16,63,16,3,true,16,23,component-001,935,0.0003785129,category:essay,6,0,reading is not homework. it is how the mind keeps change. essays 17 may 2026 (6) | essay reading is not homework. it is how the mind keeps change. shared topics: book · books (2) | essay reading is not homework. it is how the mind keeps change. shared topics: reading · book (2) | ← newer post reading is not homework. it is how the mind keeps change. essay · 17 may 2026 (1) | essay reading is not homework. it is how the mind keeps change. more in essay (1) | essay reading is not homework. it is how the mind keeps change. shared topics: friction (1) | essay reading is not homework. it is how the mind keeps change. shared topics: knowledge (1) | essay reading is not homework. it is how the mind keeps change. shared topics: mind (1) | older post → reading is not homework. it is how the mind keeps change. essay · 17 may 2026 (1),linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/essay/resignare,12,61,12,3,true,12,21,component-001,935,0.00037173,category:essay,4,1,"resignare, or the great unsealing essays 26 jul 2026 (4) | essay resignare, or the great unsealing more in essay (2) | ← newer post resignare, or the great unsealing essay · 26 jul 2026 (1) | essay resignare, or the great unsealing shared topics: antennae (1) | essay resignare, or the great unsealing shared topics: fungal (1) | essay resignare, or the great unsealing shared topics: july (1) | essay resignare, or the great unsealing shared topics: upon (1) | older post → resignare, or the great unsealing essay · 26 jul 2026 (1)",linked,false,false,5,false,rendered_dom
https://www.suvroghosh.in/blog/essay/shallow-water-loud-television,10,61,10,3,true,10,21,component-001,935,0.0002557741,category:essay,4,0,"shallow water, loud television essays 17 may 2026 (4) | ← newer post shallow water, loud television essay · 17 may 2026 (1) | essay shallow water, loud television more in essay (1) | essay shallow water, loud television shared topics: citizen (1) | essay shallow water, loud television shared topics: drain (1) | essay shallow water, loud television shared topics: television (1) | older post → shallow water, loud television essay · 17 may 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/subscription-to-oblivion,8,61,8,3,true,8,21,component-001,935,0.0002841,category:essay,4,0,subscription to oblivion essays 12 jul 2026 (4) | ← newer post subscription to oblivion essay · 12 jul 2026 (1) | essay subscription to oblivion shared topics: algorithmic (1) | essay subscription to oblivion shared topics: upon (1) | older post → subscription to oblivion essay · 12 jul 2026 (1),linked,false,false,10,true,rendered_dom
https://www.suvroghosh.in/blog/essay/tea-skin-and-the-science-of-suspicion,16,63,16,3,true,16,23,component-001,935,0.0004370652,category:essay,6,0,tea skin and the science of suspicion essays 8 jun 2026 (6) | essay tea skin and the science of suspicion shared topics: tea (3) | essay tea skin and the science of suspicion shared topics: indian · india (2) | ← newer post tea skin and the science of suspicion essay · 8 jun 2026 (1) | essay tea skin and the science of suspicion shared topics: holy (1) | essay tea skin and the science of suspicion shared topics: trust (1) | essay tea skin and the science of suspicion shared topics: trust · india (1) | older post → tea skin and the science of suspicion essay · 8 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/tea-with-george-orwell,11,63,11,3,true,11,23,component-001,935,0.0003312348,category:essay,6,0,tea with george orwell essays 16 may 2026 (6) | ← newer post tea with george orwell essay · 16 may 2026 (1) | essay tea with george orwell more in essay (1) | essay tea with george orwell shared topics: tea (1) | essay tea with george orwell shared topics: writing · tea (1) | older post → tea with george orwell essay · 16 may 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the_gastric_gospel_of_generative_regurgitation,12,62,11,3,true,11,22,component-001,935,0.0003935862,category:essay,5,1,the gastric gospel of generative regurgitation essays 26 jul 2026 (4) | article essay the gastric gospel of generative regurgitation updated 26 jul 2026 (2) | essay the gastric gospel of generative regurgitation shared topics: manic (2) | ← newer post the gastric gospel of generative regurgitation essay · 26 jul 2026 (1) | essay the gastric gospel of generative regurgitation shared topics: billion (1) | essay the gastric gospel of generative regurgitation shared topics: except (1) | older post → the gastric gospel of generative regurgitation essay · 26 jul 2026 (1),linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-alpine-glow-of-embezzlement,9,61,9,3,true,9,21,component-001,935,0.0002976814,category:essay,4,0,the alpine glow of embezzlement essays 13 jul 2026 (4) | essay the alpine glow of embezzlement shared topics: manic (2) | ← newer post the alpine glow of embezzlement essay · 13 jul 2026 (1) | essay the alpine glow of embezzlement shared topics: holy (1) | older post → the alpine glow of embezzlement essay · 13 jul 2026 (1),linked,false,false,5,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-flatulent-exhalation-of-being,12,63,11,3,true,11,23,component-001,935,0.0004825762,category:essay,6,1,notes from a terminally insignificant data center essays 25 jul 2026 (6) | ← newer post notes from a terminally insignificant data center essay · 25 jul 2026 (1) | essay notes from a terminally insignificant data center more in essay (1) | essay notes from a terminally insignificant data center shared topics: algorithm (1) | essay notes from a terminally insignificant data center shared topics: fifty-one · ai (1) | essay notes from a terminally insignificant data center shared topics: waiting (1) | older post → notes from a terminally insignificant data center essay · 25 jul 2026 (1),linked,false,false,5,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-gracefully-grotesque-collapse,7,61,7,3,true,7,21,component-001,935,0.0002209676,category:essay,4,0,the gracefully grotesque collapse essays 8 jun 2026 (4) | ← newer post the gracefully grotesque collapse essay · 8 jun 2026 (1) | essay the gracefully grotesque collapse shared topics: bends (1) | older post → the gracefully grotesque collapse essay · 8 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-small-usefulness-of-suspecting-you-are-a-fool,10,62,10,3,true,10,22,component-001,935,0.0002832272,category:essay,5,0,the small usefulness of suspecting you are a fool essays 2 jun 2026 (5) | ← newer post the small usefulness of suspecting you are a fool essay · 2 jun 2026 (1) | essay the small usefulness of suspecting you are a fool more in essay (1) | essay the small usefulness of suspecting you are a fool shared topics: maybe · mind (1) | essay the small usefulness of suspecting you are a fool shared topics: sees (1) | older post → the small usefulness of suspecting you are a fool essay · 2 jun 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-tea-cools-to-the-temperature-of-defeat,11,63,11,3,true,11,23,component-001,935,0.0004768928,category:essay,6,3,the tea cools to the temperature of defeat essays 30 jul 2026 (6) | ← newer post the tea cools to the temperature of defeat essay · 30 jul 2026 (1) | essay the tea cools to the temperature of defeat shared topics: fifty-one · ai (1) | essay the tea cools to the temperature of defeat shared topics: soul (1) | essay the tea cools to the temperature of defeat shared topics: tea · ai (1) | older post → the tea cools to the temperature of defeat essay · 30 jul 2026 (1),linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/essay/the-thermodynamics-of-envy,6,61,6,3,true,6,21,component-001,935,0.0002566404,category:essay,4,0,the thermodynamics of envy essays 17 jul 2026 (4) | ← newer post the thermodynamics of envy essay · 17 jul 2026 (1) | older post → the thermodynamics of envy essay · 17 jul 2026 (1),linked,false,false,7,false,rendered_dom
https://www.suvroghosh.in/blog/food/calcutta-fish-field-guide,9,66,8,3,true,8,26,component-001,935,0.0003920289,category:food,6,0,"the fish bengalis eat essays 22 apr 2026 (5) | ← newer post the fish bengalis eat food · 22 apr 2026 (1) | article food the fish bengalis eat 22 apr 2026 (1) | article food the fish bengalis eat a practical field guide to the fish commonly eaten in kolkata, with bengali names, english and scientific names, and a hardheaded look at which fish are best for regular eating, which are occasional luxuries, and which are poor bets. 22 apr 2026 (1) | older post → the fish bengalis eat food · 22 apr 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/geopolitics/china-india-rise-2026-evolutionary-thinking,12,62,12,3,true,12,22,component-001,935,0.000343285,category:geopolitics,5,0,"china rose like a factory, india is rising like a bazaar essays 26 may 2026 (5) | geopolitics china rose like a factory, india is rising like a bazaar shared topics: upi · india (2) | ← newer post china rose like a factory, india is rising like a bazaar geopolitics · 26 may 2026 (1) | geopolitics china rose like a factory, india is rising like a bazaar more in geopolitics (1) | geopolitics china rose like a factory, india is rising like a bazaar shared topics: manufacturing · india (1) | geopolitics china rose like a factory, india is rising like a bazaar shared topics: plus (1) | older post → china rose like a factory, india is rising like a bazaar geopolitics · 26 may 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-ai/ai-deployment-evidence-over-opinion,28,71,26,3,true,26,31,component-001,935,0.0006178109,category:healthcare-ai,11,0,"ai in healthcare: beware healthcare it 21 apr 2026 (9) | healthcare ai ai in healthcare: beware shared topics: health level seven · clinical (4) | healthcare ai ai in healthcare: beware shared topics: model · data (3) | article healthcare ai ai in healthcare: beware 21 apr 2026 (2) | healthcare ai ai in healthcare: beware shared topics: health level seven · model (2) | healthcare ai ai in healthcare: beware shared topics: model · clinical (2) | ← newer post ai in healthcare: beware healthcare ai · 21 apr 2026 (1) | article healthcare ai ai in healthcare: beware ai deployment in healthcare is not a modeling problem—it is a representation, validation, and risk management problem. why staged, evidence-driven rollout is essential. 21 apr 2026 (1) | healthcare ai ai in healthcare: beware shared topics: data · ai (1) | healthcare ai ai in healthcare: beware shared topics: health level seven · data (1) | older post → ai in healthcare: beware healthcare ai · 21 apr 2026 (1) | shadow mode (1)",linked,false,false,2,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-ai/ai-health-insurance-surreptitious-risk-scoring,13,68,11,3,true,11,27,component-001,935,0.0004577332,category:healthcare-ai,8,0,"ai health insurance and cruelty healthcare it 24 apr 2026 (7) | ← newer post ai health insurance and cruelty healthcare ai · 24 apr 2026 (1) | article healthcare ai ai health insurance and cruelty 24 apr 2026 (1) | article healthcare ai ai health insurance and cruelty the central risk is not that insurers openly announce an artificial intelligence system that punishes expensive patients. it is that ordinary commercial incentives, weak oversight, and deniable technical systems can quietly turn prediction into exclusion while preserving a paper trail of procedural respectability. 24 apr 2026 (1) | healthcare ai ai health insurance and cruelty shared topics: model (1) | healthcare ai ai health insurance and cruelty shared topics: model · data (1) | older post → ai health insurance and cruelty healthcare ai · 24 apr 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-ai/ai-in-india-the-negative-infinity-before-the-singularity,22,69,22,3,true,22,28,component-001,935,0.0005485252,category:healthcare-ai,9,0,the negative infinity before the singularity healthcare it 26 apr 2026 (7) | healthcare ai the negative infinity before the singularity shared topics: ai (4) | healthcare ai the negative infinity before the singularity shared topics: health level seven · clinical (3) | article healthcare ai the negative infinity before the singularity 26 apr 2026 (2) | ← newer post the negative infinity before the singularity healthcare ai · 26 apr 2026 (1) | healthcare ai the negative infinity before the singularity shared topics: fake · ai (1) | healthcare ai the negative infinity before the singularity shared topics: healthcare interoperability · clinical (1) | healthcare ai the negative infinity before the singularity shared topics: synthetic · ai (1) | older post → the negative infinity before the singularity healthcare ai · 26 apr 2026 (1) | the negative infinity before the singularity (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-ai/healthcare-ai-wrong-objective,28,71,24,3,true,24,29,component-001,935,0.0006926012,category:healthcare-ai,11,0,"healthcare ai and the wrong objective healthcare it 26 apr 2026 (9) | healthcare ai healthcare ai and the wrong objective shared topics: model · data (3) | article healthcare ai healthcare ai and the wrong objective 26 apr 2026 (2) | healthcare ai healthcare ai and the wrong objective shared topics: health level seven · clinical (2) | healthcare ai healthcare ai and the wrong objective shared topics: health level seven · model (2) | healthcare ai healthcare ai and the wrong objective shared topics: model · clinical (2) | ← newer post healthcare ai and the wrong objective healthcare ai · 26 apr 2026 (1) | article healthcare ai healthcare ai and the wrong objective a technical warning about future healthcare artificial intelligence systems built on distorted objectives, brittle representations, historical bias, and deployment incentives that confuse measurable performance with clinical truth. 26 apr 2026 (1) | healthcare ai and the wrong objective (1) | healthcare ai healthcare ai and the wrong objective shared topics: data · ai (1) | healthcare ai healthcare ai and the wrong objective shared topics: health level seven · data (1) | healthcare ai healthcare ai and the wrong objective shared topics: model selected (1) | objective function (1) | older post → healthcare ai and the wrong objective healthcare ai · 26 apr 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it?page=2,4,64,2,3,true,2,28,component-001,935,0.0003063211,writing,2,0,2 (2) | ← previous (1) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it?page=3,3,55,2,3,true,2,20,component-001,935,0.0003027531,writing,2,0,3 (2) | next → (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/chatgpt-enters-healthcare-compliance-is-the-easy-part,16,64,14,3,true,14,22,component-001,935,0.0007290151,category:healthcare-it,6,2,"chatgpt enters healthcare, and compliance is the easy part healthcare it 21 jul 2026 (5) | article healthcare it chatgpt enters healthcare, and compliance is the easy part 21 jul 2026 (2) | healthcare it chatgpt enters healthcare, and compliance is the easy part shared topics: openai (2) | ← newer post chatgpt enters healthcare, and compliance is the easy part healthcare it · 21 jul 2026 (1) | article healthcare it chatgpt enters healthcare, and compliance is the easy part openai’s healthcare platform is important not because it makes artificial intelligence medically trustworthy, but because it finally wraps the model in governance, evidence retrieval, access control, and contractual accountability. the harder problem remains the meaning of the data passing through it. 21 jul 2026 (1) | healthcare it chatgpt enters healthcare, and compliance is the easy part shared topics: creator (1) | healthcare it chatgpt enters healthcare, and compliance is the easy part shared topics: framework (1) | healthcare it chatgpt enters healthcare, and compliance is the easy part shared topics: healthcare (1) | healthcare it chatgpt enters healthcare, and compliance is the easy part shared topics: proof (1) | older post → chatgpt enters healthcare, and compliance is the easy part healthcare it · 21 jul 2026 (1)",linked,false,false,6,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/explaining-the-healthcare-it-gap-as-continuity,28,73,26,3,true,26,31,component-001,935,0.0009532904,category:healthcare-it,10,0,"the shadow architecture of healthcare data healthcare it 25 apr 2026 (9) | healthcare it the shadow architecture of healthcare data shared topics: systems · clinical (3) | article healthcare it the shadow architecture of healthcare data updated 24 jul 2026 (2) | healthcare it the shadow architecture of healthcare data shared topics: systems · data (2) | ← newer post the shadow architecture of healthcare data healthcare it · 25 apr 2026 (1) | article healthcare it the shadow architecture of healthcare data a first-person account of a decade spent as a founder and independent architect learning the structural realities of healthcare data, markets, and ai. updated 24 jul 2026 (1) | healthcare it the shadow architecture of healthcare data shared topics: fhir · clinical (1) | healthcare it the shadow architecture of healthcare data shared topics: fhir · united states (1) | healthcare it the shadow architecture of healthcare data shared topics: health science · clinical (1) | healthcare it the shadow architecture of healthcare data shared topics: mumps (1) | healthcare it the shadow architecture of healthcare data shared topics: representation · clinical (1) | healthcare it the shadow architecture of healthcare data shared topics: systems (1) | healthcare it the shadow architecture of healthcare data shared topics: united states (1) | healthcare it the shadow architecture of healthcare data shared topics: va · fhir (1) | healthcare it the shadow architecture of healthcare data shared topics: va · united states (1) | older post → the shadow architecture of healthcare data healthcare it · 25 apr 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/hl7-vs-fhir-explained-simply,18,71,15,3,true,15,28,component-001,935,0.0006883319,category:healthcare-it,8,0,"hl7 vs fhir, explained simply healthcare it 25 apr 2026 (7) | article healthcare it hl7 vs fhir, explained simply updated 23 jul 2026 (2) | ← newer post hl7 vs fhir, explained simply healthcare it · 25 apr 2026 (1) | article healthcare it hl7 vs fhir, explained simply hl7 v2 and fhir solve different interoperability problems. learn when event messages, web apis, profiles, and terminology governance each belong. updated 23 jul 2026 (1) | healthcare it hl7 vs fhir, explained simply shared topics: fhir · clinical (1) | healthcare it hl7 vs fhir, explained simply shared topics: fhir · healthcare (1) | healthcare it hl7 vs fhir, explained simply shared topics: healthcare interoperability · clinical (1) | healthcare it hl7 vs fhir, explained simply shared topics: healthcare interoperability · fhir (1) | healthcare it hl7 vs fhir, explained simply shared topics: hl7 · fhir (1) | hl7 v2 (1) | older post → hl7 vs fhir, explained simply healthcare it · 25 apr 2026 (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/india-ai-moat-width-without-depth,12,70,12,3,true,12,28,component-001,935,0.0002636605,category:healthcare-it,7,0,india’s ai moat healthcare it 23 apr 2026 (7) | ← newer post india’s ai moat healthcare it · 23 apr 2026 (1) | healthcare it india’s ai moat shared topics: frontier · india (1) | healthcare it india’s ai moat shared topics: frontier · model (1) | healthcare it india’s ai moat shared topics: india · ai (1) | older post → india’s ai moat healthcare it · 23 apr 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/india-ehr-hie-ai-constraints,17,71,15,3,true,15,29,component-001,935,0.0004602688,category:healthcare-it,8,0,"why ehr and hie struggle in india but ai diagnostics might not healthcare it 21 apr 2026 (7) | healthcare it why ehr and hie struggle in india but ai diagnostics might not shared topics: health level seven · clinical (3) | ← newer post why ehr and hie struggle in india but ai diagnostics might not healthcare it · 21 apr 2026 (1) | article healthcare it why ehr and hie struggle in india but ai diagnostics might not 21 apr 2026 (1) | article healthcare it why ehr and hie struggle in india but ai diagnostics might not a system-level analysis of why electronic health records and health information exchange architectures remain impractical in india, and how structural gaps may paradoxically enable ai-driven diagnostics. 21 apr 2026 (1) | healthcare it why ehr and hie struggle in india but ai diagnostics might not shared topics: clinical · data (1) | healthcare it why ehr and hie struggle in india but ai diagnostics might not shared topics: ehr · healthcare (1) | healthcare it why ehr and hie struggle in india but ai diagnostics might not shared topics: hie (1) | older post → why ehr and hie struggle in india but ai diagnostics might not healthcare it · 21 apr 2026 (1)",linked,false,false,1,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/mental-health-polypharmacy-decision-support,15,69,13,3,true,13,27,component-001,935,0.0004267778,category:healthcare-it,7,0,"mental health polypharmacy needs real decision support, not another checkbox healthcare it 26 apr 2026 (5) | mental health polypharmacy needs real decision support, not another checkbox (3) | article healthcare it mental health polypharmacy needs real decision support, not another checkbox 26 apr 2026 (2) | ← newer post mental health polypharmacy needs real decision support, not another checkbox healthcare it · 26 apr 2026 (1) | article healthcare it mental health polypharmacy needs real decision support, not another checkbox resistant mental illness leaves a long medication trail that most systems treat as scattered history, not active clinical risk. the task is to make interaction burden and treatment failure visible before the next prescription. 26 apr 2026 (1) | healthcare it mental health polypharmacy needs real decision support, not another checkbox shared topics: medication (1) | older post → mental health polypharmacy needs real decision support, not another checkbox healthcare it · 26 apr 2026 (1) | polypharmacy (1)",linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/missing-scientists-us,9,68,9,3,true,9,26,component-001,935,0.0003528725,category:healthcare-it,5,0,the missing scientists healthcare it 22 apr 2026 (5) | ← newer post the missing scientists healthcare it · 22 apr 2026 (1) | healthcare it the missing scientists more in healthcare it (1) | healthcare it the missing scientists shared topics: scientists (1) | older post → the missing scientists healthcare it · 22 apr 2026 (1),linked,false,false,,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/multivariate-statistical-modeling-in-healthcare-it,25,66,25,3,true,25,24,component-001,935,0.0009834796,category:healthcare-it,7,0,applied multivariate statistical modeling in healthcare it (13) | applied multivariate statistical modeling in healthcare it part 1 healthcare it 5 may 2026 (7) | ← newer post applied multivariate statistical modeling in healthcare it part 1 healthcare it · 5 may 2026 (1) | healthcare it applied multivariate statistical modeling in healthcare it part 1 shared topics: clinical trial · healthcare (1) | healthcare it applied multivariate statistical modeling in healthcare it part 1 shared topics: model · data (1) | healthcare it applied multivariate statistical modeling in healthcare it part 1 shared topics: variables (1) | older post → applied multivariate statistical modeling in healthcare it part 1 healthcare it · 5 may 2026 (1),linked,false,false,3,false,rendered_dom
https://www.suvroghosh.in/blog/healthcare-it/multivariate-statistics-healthcare-data-analytics-part-2,9,63,9,3,true,9,21,component-001,935,0.0005516195,category:healthcare-it,4,0,applied multivariate statistical modeling in healthcare it part 2 healthcare it 20 may 2026 (4) | ← newer post applied multivariate statistical modeling in healthcare it part 2 healthcare it · 20 may 2026 (1) | healthcare it applied multivariate statistical modeling in healthcare it part 2 more in healthcare it (1) | healthcare it applied multivariate statistical modeling in healthcare it part 2 shared topics: blood pressure (1) | healthcare it applied multivariate statistical modeling in healthcare it part 2 shared topics: patients (1) | older post → applied multivariate statistical modeling in healthcare it part 2 healthcare it · 20 may 2026 (1),linked,false,false,,false,rendered_dom
